round,bidder_id,top1_item,is_station_5_1,price_station_5_1
30,31,station_5_19,0,19.69722389233647
30,32,station_5_5,0,19.69722389233647
30,33,station_3_9,0,19.69722389233647
30,34,,0,19.69722389233647
30,35,,0,19.69722389233647
30,36,station_5_1,1,19.69722389233647
30,37,,0,19.69722389233647
30,38,station_2_19,0,19.69722389233647
30,39,,0,19.69722389233647
30,40,,0,19.69722389233647
30,41,station_3_14,0,19.69722389233647
30,42,station_5_18,0,19.69722389233647
30,43,station_2_11,0,19.69722389233647
30,44,station_0_7,0,19.69722389233647
30,45,,0,19.69722389233647
30,46,,0,19.69722389233647
30,47,station_0_20,0,19.69722389233647
30,48,station_3_2,0,19.69722389233647
30,49,station_3_11,0,19.69722389233647
31,0,station_3_6,0,19.69722389233647
31,1,,0,19.69722389233647
31,2,station_1_19,0,19.69722389233647
31,3,station_5_2,0,19.69722389233647
31,4,station_4_7,0,19.69722389233647
31,5,station_3_13,0,19.69722389233647
31,6,station_0_17,0,19.69722389233647
31,7,station_4_9,0,19.69722389233647
31,8,station_4_0,0,19.69722389233647
31,9,station_1_12,0,19.69722389233647
31,10,station_2_17,0,19.69722389233647
31,11,station_0_5,0,19.69722389233647
31,12,station_3_1,0,19.69722389233647
31,13,station_1_9,0,19.69722389233647
31,14,station_2_21,0,19.69722389233647
31,15,station_0_1,0,19.69722389233647
31,16,,0,19.69722389233647
31,17,station_5_15,0,19.69722389233647
31,18,,0,19.69722389233647
31,19,,0,19.69722389233647
31,20,station_0_6,0,19.69722389233647
31,21,station_5_8,0,19.69722389233647
31,22,station_1_20,0,19.69722389233647
31,23,station_1_18,0,19.69722389233647
31,24,station_4_3,0,19.69722389233647
31,25,station_5_12,0,19.69722389233647
31,26,station_0_19,0,19.69722389233647
31,27,station_3_3,0,19.69722389233647
31,28,station_0_3,0,19.69722389233647
31,29,station_1_10,0,19.69722389233647
31,30,station_5_17,0,19.69722389233647
31,31,station_5_19,0,19.69722389233647
31,32,station_5_5,0,19.69722389233647
31,33,station_3_9,0,19.69722389233647
31,34,,0,19.69722389233647
31,35,,0,19.69722389233647
31,36,station_5_1,1,19.69722389233647
31,37,,0,19.69722389233647
31,38,station_2_19,0,19.69722389233647
31,39,,0,19.69722389233647
31,40,,0,19.69722389233647
31,41,station_3_14,0,19.69722389233647
31,42,station_5_18,0,19.69722389233647
31,43,station_2_11,0,19.69722389233647
31,44,station_0_7,0,19.69722389233647
31,45,,0,19.69722389233647
31,46,,0,19.69722389233647
31,47,station_0_20,0,19.69722389233647
31,48,station_3_2,0,19.69722389233647
31,49,station_3_11,0,19.69722389233647
32,0,station_3_6,0,19.69722389233647
32,1,,0,19.69722389233647
32,2,station_1_19,0,19.69722389233647
32,3,station_5_2,0,19.69722389233647
32,4,station_4_7,0,19.69722389233647
32,5,station_3_13,0,19.69722389233647
32,6,station_0_17,0,19.69722389233647
32,7,station_4_9,0,19.69722389233647
32,8,station_4_0,0,19.69722389233647
32,9,station_1_12,0,19.69722389233647
32,10,station_2_17,0,19.69722389233647
32,11,station_0_5,0,19.69722389233647
32,12,station_3_1,0,19.69722389233647
32,13,station_1_9,0,19.69722389233647
32,14,station_2_21,0,19.69722389233647
32,15,station_0_1,0,19.69722389233647
32,16,,0,19.69722389233647
32,17,station_5_15,0,19.69722389233647
32,18,,0,19.69722389233647
32,19,,0,19.69722389233647
32,20,station_0_6,0,19.69722389233647
32,21,station_5_8,0,19.69722389233647
32,22,station_1_20,0,19.69722389233647
32,23,station_1_18,0,19.69722389233647
32,24,station_4_3,0,19.69722389233647
32,25,station_5_12,0,19.69722389233647
32,26,station_0_19,0,19.69722389233647
32,27,station_3_3,0,19.69722389233647
32,28,station_0_3,0,19.69722389233647
32,29,station_1_10,0,19.69722389233647
32,30,station_5_17,0,19.69722389233647
32,31,station_5_19,0,19.69722389233647
32,32,station_5_5,0,19.69722389233647
32,33,station_3_9,0,19.69722389233647
32,34,,0,19.69722389233647
32,35,,0,19.69722389233647
32,36,station_5_1,1,19.69722389233647
32,37,,0,19.69722389233647
32,38,station_2_19,0,19.69722389233647
32,39,,0,19.69722389233647
32,40,,0,19.69722389233647
32,41,station_3_14,0,19.69722389233647
32,42,station_5_18,0,19.69722389233647
32,43,station_2_11,0,19.69722389233647
32,44,station_0_7,0,19.69722389233647
32,45,,0,19.69722389233647
32,46,,0,19.69722389233647
32,47,station_0_20,0,19.69722389233647
32,48,station_3_2,0,19.69722389233647
32,49,station_3_11,0,19.69722389233647
33,0,station_3_6,0,19.69722389233647
33,1,,0,19.69722389233647
33,2,station_1_19,0,19.69722389233647
33,3,station_5_2,0,19.69722389233647
33,4,station_4_7,0,19.69722389233647
33,5,station_3_13,0,19.69722389233647
33,6,station_0_17,0,19.69722389233647
33,7,station_4_9,0,19.69722389233647
33,8,station_4_0,0,19.69722389233647
33,9,station_1_12,0,19.69722389233647
33,10,station_2_17,0,19.69722389233647
33,11,station_0_5,0,19.69722389233647
33,12,station_3_1,0,19.69722389233647
33,13,station_1_9,0,19.69722389233647
33,14,station_2_21,0,19.69722389233647
33,15,station_0_1,0,19.69722389233647
33,16,,0,19.69722389233647
33,17,station_5_15,0,19.69722389233647
33,18,,0,19.69722389233647
33,19,,0,19.69722389233647
33,20,station_0_6,0,19.69722389233647
33,21,station_5_8,0,19.69722389233647
33,22,station_1_20,0,19.69722389233647
33,23,station_1_18,0,19.69722389233647
33,24,station_4_3,0,19.69722389233647
33,25,station_5_12,0,19.69722389233647
33,26,station_0_19,0,19.69722389233647
33,27,station_3_3,0,19.69722389233647
33,28,station_0_3,0,19.69722389233647
33,29,station_1_10,0,19.69722389233647
33,30,station_5_17,0,19.69722389233647
33,31,station_5_19,0,19.69722389233647
33,32,station_5_5,0,19.69722389233647
33,33,station_3_9,0,19.69722389233647
33,34,,0,19.69722389233647
33,35,,0,19.69722389233647
33,36,station_5_1,1,19.69722389233647
33,37,,0,19.69722389233647
33,38,station_2_19,0,19.69722389233647
33,39,,0,19.69722389233647
33,40,,0,19.69722389233647
33,41,station_3_14,0,19.69722389233647
33,42,station_5_18,0,19.69722389233647
33,43,station_2_11,0,19.69722389233647
33,44,station_0_7,0,19.69722389233647
33,45,,0,19.69722389233647
33,46,,0,19.69722389233647
33,47,station_0_20,0,19.69722389233647
33,48,station_3_2,0,19.69722389233647
33,49,station_3_11,0,19.69722389233647
34,0,station_3_6,0,19.69722389233647
34,1,,0,19.69722389233647
34,2,station_1_19,0,19.69722389233647
34,3,station_5_2,0,19.69722389233647
34,4,station_4_7,0,19.69722389233647
34,5,station_3_13,0,19.69722389233647
34,6,station_0_17,0,19.69722389233647
34,7,station_4_9,0,19.69722389233647
34,8,station_4_0,0,19.69722389233647
34,9,station_1_12,0,19.69722389233647
34,10,station_2_17,0,19.69722389233647
34,11,station_0_5,0,19.69722389233647
34,12,station_3_1,0,19.69722389233647
34,13,station_1_9,0,19.69722389233647
34,14,station_2_21,0,19.69722389233647
34,15,station_0_1,0,19.69722389233647
34,16,,0,19.69722389233647
34,17,station_5_15,0,19.69722389233647
34,18,,0,19.69722389233647
34,19,,0,19.69722389233647
34,20,station_0_6,0,19.69722389233647
34,21,station_5_8,0,19.69722389233647
34,22,station_1_20,0,19.69722389233647
34,23,station_1_18,0,19.69722389233647
34,24,station_4_3,0,19.69722389233647
34,25,station_5_12,0,19.69722389233647
34,26,station_0_19,0,19.69722389233647
34,27,station_3_3,0,19.69722389233647
34,28,station_0_3,0,19.69722389233647
34,29,station_1_10,0,19.69722389233647
34,30,station_5_17,0,19.69722389233647
34,31,station_5_19,0,19.69722389233647
34,32,station_5_5,0,19.69722389233647
34,33,station_3_9,0,19.69722389233647
34,34,,0,19.69722389233647
34,35,,0,19.69722389233647
34,36,station_5_1,1,19.69722389233647
34,37,,0,19.69722389233647
34,38,station_2_19,0,19.69722389233647
34,39,,0,19.69722389233647
34,40,,0,19.69722389233647
34,41,station_3_14,0,19.69722389233647
34,42,station_5_18,0,19.69722389233647
34,43,station_2_11,0,19.69722389233647
34,44,station_0_7,0,19.69722389233647
34,45,,0,19.69722389233647
34,46,,0,19.69722389233647
34,47,station_0_20,0,19.69722389233647
34,48,station_3_2,0,19.69722389233647
34,49,station_3_11,0,19.69722389233647
35,0,station_3_6,0,19.69722389233647
35,1,,0,19.69722389233647
35,2,station_1_19,0,19.69722389233647
35,3,station_5_2,0,19.69722389233647
35,4,station_4_7,0,19.69722389233647
35,5,station_3_13,0,19.69722389233647
35,6,station_0_17,0,19.69722389233647
35,7,station_4_9,0,19.69722389233647
35,8,station_4_0,0,19.69722389233647
35,9,station_1_12,0,19.69722389233647
35,10,station_2_17,0,19.69722389233647
35,11,station_0_5,0,19.69722389233647
35,12,station_3_1,0,19.69722389233647
35,13,station_1_9,0,19.69722389233647
35,14,station_2_21,0,19.69722389233647
35,15,station_0_1,0,19.69722389233647
35,16,,0,19.69722389233647
35,17,station_5_15,0,19.69722389233647
35,18,,0,19.69722389233647
35,19,,0,19.69722389233647
35,20,station_0_6,0,19.69722389233647
35,21,station_5_8,0,19.69722389233647
35,22,station_1_20,0,19.69722389233647
35,23,station_1_18,0,19.69722389233647
35,24,station_4_3,0,19.69722389233647
35,25,station_5_12,0,19.69722389233647
35,26,station_0_19,0,19.69722389233647
35,27,station_3_3,0,19.69722389233647
35,28,station_0_3,0,19.69722389233647
35,29,station_1_10,0,19.69722389233647
35,30,station_5_17,0,19.69722389233647
35,31,station_5_19,0,19.69722389233647
35,32,station_5_5,0,19.69722389233647
35,33,station_3_9,0,19.69722389233647
35,34,,0,19.69722389233647
35,35,,0,19.69722389233647
35,36,station_5_1,1,19.69722389233647
35,37,,0,19.69722389233647
35,38,station_2_19,0,19.69722389233647
35,39,,0,19.69722389233647
35,40,,0,19.69722389233647
35,41,station_3_14,0,19.69722389233647
35,42,station_5_18,0,19.69722389233647
35,43,station_2_11,0,19.69722389233647
35,44,station_0_7,0,19.69722389233647
35,45,,0,19.69722389233647
35,46,,0,19.69722389233647
35,47,station_0_20,0,19.69722389233647
35,48,station_3_2,0,19.69722389233647
35,49,station_3_11,0,19.69722389233647
36,0,station_3_6,0,19.69722389233647
36,1,,0,19.69722389233647
36,2,station_1_19,0,19.69722389233647
36,3,station_5_2,0,19.69722389233647
36,4,station_4_7,0,19.69722389233647
36,5,station_3_13,0,19.69722389233647
36,6,station_0_17,0,19.69722389233647
36,7,station_4_9,0,19.69722389233647
36,8,station_4_0,0,19.69722389233647
36,9,station_1_12,0,19.69722389233647
36,10,station_2_17,0,19.69722389233647
36,11,station_0_5,0,19.69722389233647
36,12,station_3_1,0,19.69722389233647
36,13,station_1_9,0,19.69722389233647
36,14,station_2_21,0,19.69722389233647
36,15,station_0_1,0,19.69722389233647
36,16,,0,19.69722389233647
36,17,station_5_15,0,19.69722389233647
36,18,,0,19.69722389233647
36,19,,0,19.69722389233647
36,20,station_0_6,0,19.69722389233647
36,21,station_5_8,0,19.69722389233647
36,22,station_1_20,0,19.69722389233647
36,23,station_1_18,0,19.69722389233647
36,24,station_4_3,0,19.69722389233647
36,25,station_5_12,0,19.69722389233647
36,26,station_0_19,0,19.69722389233647
36,27,station_3_3,0,19.69722389233647
36,28,station_0_3,0,19.69722389233647
36,29,station_1_10,0,19.69722389233647
36,30,station_5_17,0,19.69722389233647
36,31,station_5_19,0,19.69722389233647
36,32,station_5_5,0,19.69722389233647
36,33,station_3_9,0,19.69722389233647
36,34,,0,19.69722389233647
36,35,,0,19.69722389233647
36,36,station_5_1,1,19.69722389233647
36,37,,0,19.69722389233647
36,38,station_2_19,0,19.69722389233647
36,39,,0,19.69722389233647
36,40,,0,19.69722389233647
36,41,station_3_14,0,19.69722389233647
36,42,station_5_18,0,19.69722389233647
36,43,station_2_11,0,19.69722389233647
36,44,station_0_7,0,19.69722389233647
36,45,,0,19.69722389233647
36,46,,0,19.69722389233647
36,47,station_0_20,0,19.69722389233647
36,48,station_3_2,0,19.69722389233647
36,49,station_3_11,0,19.69722389233647
37,0,station_3_6,0,19.69722389233647
37,1,,0,19.69722389233647
37,2,station_1_19,0,19.69722389233647
37,3,station_5_2,0,19.69722389233647
37,4,station_4_7,0,19.69722389233647
37,5,station_3_13,0,19.69722389233647
37,6,station_0_17,0,19.69722389233647
37,7,station_4_9,0,19.69722389233647
37,8,station_4_0,0,19.69722389233647
37,9,station_1_12,0,19.69722389233647
37,10,station_2_17,0,19.69722389233647
37,11,station_0_5,0,19.69722389233647
37,12,station_3_1,0,19.69722389233647
37,13,station_1_9,0,19.69722389233647
37,14,station_2_21,0,19.69722389233647
37,15,station_0_1,0,19.69722389233647
37,16,,0,19.69722389233647
37,17,station_5_15,0,19.69722389233647
37,18,,0,19.69722389233647
37,19,,0,19.69722389233647
37,20,station_0_6,0,19.69722389233647
37,21,station_5_8,0,19.69722389233647
37,22,station_1_20,0,19.69722389233647
37,23,station_1_18,0,19.69722389233647
37,24,station_4_3,0,19.69722389233647
37,25,station_5_12,0,19.69722389233647
37,26,station_0_19,0,19.69722389233647
37,27,station_3_3,0,19.69722389233647
37,28,station_0_3,0,19.69722389233647
37,29,station_1_10,0,19.69722389233647
37,30,station_5_17,0,19.69722389233647
37,31,station_5_19,0,19.69722389233647
37,32,station_5_5,0,19.69722389233647
37,33,station_3_9,0,19.69722389233647
37,34,,0,19.69722389233647
37,35,,0,19.69722389233647
37,36,station_5_1,1,19.69722389233647
37,37,,0,19.69722389233647
37,38,station_2_19,0,19.69722389233647
37,39,,0,19.69722389233647
37,40,,0,19.69722389233647
37,41,station_3_14,0,19.69722389233647
37,42,station_5_18,0,19.69722389233647
37,43,station_2_11,0,19.69722389233647
37,44,station_0_7,0,19.69722389233647
37,45,,0,19.69722389233647
37,46,,0,19.69722389233647
37,47,station_0_20,0,19.69722389233647
37,48,station_3_2,0,19.69722389233647
37,49,station_3_11,0,19.69722389233647
38,0,station_3_6,0,19.69722389233647
38,1,,0,19.69722389233647
38,2,station_1_19,0,19.69722389233647
38,3,station_5_2,0,19.69722389233647
38,4,station_4_7,0,19.69722389233647
38,5,station_3_13,0,19.69722389233647
38,6,station_0_17,0,19.69722389233647
38,7,station_4_9,0,19.69722389233647
38,8,station_4_0,0,19.69722389233647
38,9,station_1_12,0,19.69722389233647
38,10,station_2_17,0,19.69722389233647
38,11,station_0_5,0,19.69722389233647
38,12,station_3_1,0,19.69722389233647
38,13,station_1_9,0,19.69722389233647
38,14,station_2_21,0,19.69722389233647
38,15,station_0_1,0,19.69722389233647
38,16,,0,19.69722389233647
38,17,station_5_15,0,19.69722389233647
38,18,,0,19.69722389233647
38,19,,0,19.69722389233647
38,20,station_0_6,0,19.69722389233647
38,21,station_5_8,0,19.69722389233647
38,22,station_1_20,0,19.69722389233647
38,23,station_1_18,0,19.69722389233647
38,24,station_4_3,0,19.69722389233647
38,25,station_5_12,0,19.69722389233647
38,26,station_0_19,0,19.69722389233647
38,27,station_3_3,0,19.69722389233647
38,28,station_0_3,0,19.69722389233647
38,29,station_1_10,0,19.69722389233647
38,30,station_5_17,0,19.69722389233647
38,31,station_5_19,0,19.69722389233647
38,32,station_5_5,0,19.69722389233647
38,33,station_3_9,0,19.69722389233647
38,34,,0,19.69722389233647
38,35,,0,19.69722389233647
38,36,station_5_1,1,19.69722389233647
38,37,,0,19.69722389233647
38,38,station_2_19,0,19.69722389233647
38,39,,0,19.69722389233647
38,40,,0,19.69722389233647
38,41,station_3_14,0,19.69722389233647
38,42,station_5_18,0,19.69722389233647
38,43,station_2_11,0,19.69722389233647
38,44,station_0_7,0,19.69722389233647
38,45,,0,19.69722389233647
38,46,,0,19.69722389233647
38,47,station_0_20,0,19.69722389233647
38,48,station_3_2,0,19.69722389233647
38,49,station_3_11,0,19.69722389233647
39,0,station_3_6,0,19.69722389233647
39,1,,0,19.69722389233647
39,2,station_1_19,0,19.69722389233647
39,3,station_5_2,0,19.69722389233647
39,4,station_4_7,0,19.69722389233647
39,5,station_3_13,0,19.69722389233647
39,6,station_0_17,0,19.69722389233647
39,7,station_4_9,0,19.69722389233647
39,8,station_4_0,0,19.69722389233647
39,9,station_1_12,0,19.69722389233647
39,10,station_2_17,0,19.69722389233647
39,11,station_0_5,0,19.69722389233647
39,12,station_3_1,0,19.69722389233647
39,13,station_1_9,0,19.69722389233647
39,14,station_2_21,0,19.69722389233647
39,15,station_0_1,0,19.69722389233647
39,16,,0,19.69722389233647
39,17,station_5_15,0,19.69722389233647
39,18,,0,19.69722389233647
39,19,,0,19.69722389233647
39,20,station_0_6,0,19.69722389233647
39,21,station_5_8,0,19.69722389233647
39,22,station_1_20,0,19.69722389233647
39,23,station_1_18,0,19.69722389233647
39,24,station_4_3,0,19.69722389233647
39,25,station_5_12,0,19.69722389233647
39,26,station_0_19,0,19.69722389233647
39,27,station_3_3,0,19.69722389233647
39,28,station_0_3,0,19.69722389233647
39,29,station_1_10,0,19.69722389233647
39,30,station_5_17,0,19.69722389233647
39,31,station_5_19,0,19.69722389233647
39,32,station_5_5,0,19.69722389233647
39,33,station_3_9,0,19.69722389233647
39,34,,0,19.69722389233647
39,35,,0,19.69722389233647
39,36,station_5_1,1,19.69722389233647
39,37,,0,19.69722389233647
39,38,station_2_19,0,19.69722389233647
39,39,,0,19.69722389233647
39,40,,0,19.69722389233647
39,41,station_3_14,0,19.69722389233647
39,42,station_5_18,0,19.69722389233647
39,43,station_2_11,0,19.69722389233647
39,44,station_0_7,0,19.69722389233647
39,45,,0,19.69722389233647
39,46,,0,19.69722389233647
39,47,station_0_20,0,19.69722389233647
39,48,station_3_2,0,19.69722389233647
39,49,station_3_11,0,19.69722389233647
40,0,station_3_6,0,19.69722389233647
40,1,,0,19.69722389233647
40,2,station_1_19,0,19.69722389233647
40,3,station_5_2,0,19.69722389233647
40,4,station_4_7,0,19.69722389233647
40,5,station_3_13,0,19.69722389233647
40,6,station_0_17,0,19.69722389233647
40,7,station_4_9,0,19.69722389233647
40,8,station_4_0,0,19.69722389233647
40,9,station_1_12,0,19.69722389233647
40,10,station_2_17,0,19.69722389233647
40,11,station_0_5,0,19.69722389233647
40,12,station_3_1,0,19.69722389233647
40,13,station_1_9,0,19.69722389233647
40,14,station_2_21,0,19.69722389233647
40,15,station_0_1,0,19.69722389233647
40,16,,0,19.69722389233647
40,17,station_5_15,0,19.69722389233647
40,18,,0,19.69722389233647
40,19,,0,19.69722389233647
40,20,station_0_6,0,19.69722389233647
40,21,station_5_8,0,19.69722389233647
40,22,station_1_20,0,19.69722389233647
40,23,station_1_18,0,19.69722389233647
40,24,station_4_3,0,19.69722389233647
40,25,station_5_12,0,19.69722389233647
40,26,station_0_19,0,19.69722389233647
40,27,station_3_3,0,19.69722389233647
40,28,station_0_3,0,19.69722389233647
40,29,station_1_10,0,19.69722389233647
40,30,station_5_17,0,19.69722389233647
40,31,station_5_19,0,19.69722389233647
40,32,station_5_5,0,19.69722389233647
40,33,station_3_9,0,19.69722389233647
40,34,,0,19.69722389233647
40,35,,0,19.69722389233647
40,36,station_5_1,1,19.69722389233647
40,37,,0,19.69722389233647
40,38,station_2_19,0,19.69722389233647
40,39,,0,19.69722389233647
40,40,,0,19.69722389233647
40,41,station_3_14,0,19.69722389233647
40,42,station_5_18,0,19.69722389233647
40,43,station_2_11,0,19.69722389233647
40,44,station_0_7,0,19.69722389233647
40,45,,0,19.69722389233647
40,46,,0,19.69722389233647
40,47,station_0_20,0,19.69722389233647
40,48,station_3_2,0,19.69722389233647
40,49,station_3_11,0,19.69722389233647
41,0,station_3_6,0,19.69722389233647
41,1,,0,19.69722389233647
41,2,station_1_19,0,19.69722389233647
41,3,station_5_2,0,19.69722389233647
41,4,station_4_7,0,19.69722389233647
41,5,station_3_13,0,19.69722389233647
41,6,station_0_17,0,19.69722389233647
41,7,station_4_9,0,19.69722389233647
41,8,station_4_0,0,19.69722389233647
41,9,station_1_12,0,19.69722389233647
41,10,station_2_17,0,19.69722389233647
41,11,station_0_5,0,19.69722389233647
41,12,station_3_1,0,19.69722389233647
41,13,station_1_9,0,19.69722389233647
41,14,station_2_21,0,19.69722389233647
41,15,station_0_1,0,19.69722389233647
41,16,,0,19.69722389233647
41,17,station_5_15,0,19.69722389233647
41,18,,0,19.69722389233647
41,19,,0,19.69722389233647
41,20,station_0_6,0,19.69722389233647
41,21,station_5_8,0,19.69722389233647
41,22,station_1_20,0,19.69722389233647
41,23,station_1_18,0,19.69722389233647
41,24,station_4_3,0,19.69722389233647
41,25,station_5_12,0,19.69722389233647
41,26,station_0_19,0,19.69722389233647
41,27,station_3_3,0,19.69722389233647
41,28,station_0_3,0,19.69722389233647
41,29,station_1_10,0,19.69722389233647
41,30,station_5_17,0,19.69722389233647
41,31,station_5_19,0,19.69722389233647
41,32,station_5_5,0,19.69722389233647
41,33,station_3_9,0,19.69722389233647
41,34,,0,19.69722389233647
41,35,,0,19.69722389233647
41,36,station_5_1,1,19.69722389233647
41,37,,0,19.69722389233647
41,38,station_2_19,0,19.69722389233647
41,39,,0,19.69722389233647
41,40,,0,19.69722389233647
41,41,station_3_14,0,19.69722389233647
41,42,station_5_18,0,19.69722389233647
41,43,station_2_11,0,19.69722389233647
41,44,station_0_7,0,19.69722389233647
41,45,,0,19.69722389233647
41,46,,0,19.69722389233647
41,47,station_0_20,0,19.69722389233647
41,48,station_3_2,0,19.69722389233647
41,49,station_3_11,0,19.69722389233647
42,0,station_3_6,0,19.69722389233647
42,1,,0,19.69722389233647
42,2,station_1_19,0,19.69722389233647
42,3,station_5_2,0,19.69722389233647
42,4,station_4_7,0,19.69722389233647
42,5,station_3_13,0,19.69722389233647
42,6,station_0_17,0,19.69722389233647
42,7,station_4_9,0,19.69722389233647
42,8,station_4_0,0,19.69722389233647
42,9,station_1_12,0,19.69722389233647
42,10,station_2_17,0,19.69722389233647
42,11,station_0_5,0,19.69722389233647
42,12,station_3_1,0,19.69722389233647
42,13,station_1_9,0,19.69722389233647
42,14,station_2_21,0,19.69722389233647
42,15,station_0_1,0,19.69722389233647
42,16,,0,19.69722389233647
42,17,station_5_15,0,19.69722389233647
42,18,,0,19.69722389233647
42,19,,0,19.69722389233647
42,20,station_0_6,0,19.69722389233647
42,21,station_5_8,0,19.69722389233647
42,22,station_1_20,0,19.69722389233647
42,23,station_1_18,0,19.69722389233647
42,24,station_4_3,0,19.69722389233647
42,25,station_5_12,0,19.69722389233647
42,26,station_0_19,0,19.69722389233647
42,27,station_3_3,0,19.69722389233647
42,28,station_0_3,0,19.69722389233647
42,29,station_1_10,0,19.69722389233647
42,30,station_5_17,0,19.69722389233647
42,31,station_5_19,0,19.69722389233647
42,32,station_5_5,0,19.69722389233647
42,33,station_3_9,0,19.69722389233647
42,34,,0,19.69722389233647
42,35,,0,19.69722389233647
42,36,station_5_1,1,19.69722389233647
42,37,,0,19.69722389233647
42,38,station_2_19,0,19.69722389233647
42,39,,0,19.69722389233647
42,40,,0,19.69722389233647
42,41,station_3_14,0,19.69722389233647
42,42,station_5_18,0,19.69722389233647
42,43,station_2_11,0,19.69722389233647
42,44,station_0_7,0,19.69722389233647
42,45,,0,19.69722389233647
42,46,,0,19.69722389233647
42,47,station_0_20,0,19.69722389233647
42,48,station_3_2,0,19.69722389233647
42,49,station_3_11,0,19.69722389233647
43,0,station_3_6,0,19.69722389233647
43,1,,0,19.69722389233647
43,2,station_1_19,0,19.69722389233647
43,3,station_5_2,0,19.69722389233647
43,4,station_4_7,0,19.69722389233647
43,5,station_3_13,0,19.69722389233647
43,6,station_0_17,0,19.69722389233647
43,7,station_4_9,0,19.69722389233647
43,8,station_4_0,0,19.69722389233647
43,9,station_1_12,0,19.69722389233647
43,10,station_2_17,0,19.69722389233647
43,11,station_0_5,0,19.69722389233647
43,12,station_3_1,0,19.69722389233647
43,13,station_1_9,0,19.69722389233647
43,14,station_2_21,0,19.69722389233647
43,15,station_0_1,0,19.69722389233647
43,16,,0,19.69722389233647
43,17,station_5_15,0,19.69722389233647
43,18,,0,19.69722389233647
43,19,,0,19.69722389233647
43,20,station_0_6,0,19.69722389233647
43,21,station_5_8,0,19.69722389233647
43,22,station_1_20,0,19.69722389233647
43,23,station_1_18,0,19.69722389233647
43,24,station_4_3,0,19.69722389233647
43,25,station_5_12,0,19.69722389233647
43,26,station_0_19,0,19.69722389233647
43,27,station_3_3,0,19.69722389233647
43,28,station_0_3,0,19.69722389233647
43,29,station_1_10,0,19.69722389233647
43,30,station_5_17,0,19.69722389233647
43,31,station_5_19,0,19.69722389233647
43,32,station_5_5,0,19.69722389233647
43,33,station_3_9,0,19.69722389233647
43,34,,0,19.69722389233647
43,35,,0,19.69722389233647
43,36,station_5_1,1,19.69722389233647
43,37,,0,19.69722389233647
43,38,station_2_19,0,19.69722389233647
43,39,,0,19.69722389233647
43,40,,0,19.69722389233647
43,41,station_3_14,0,19.69722389233647
43,42,station_5_18,0,19.69722389233647
43,43,station_2_11,0,19.69722389233647
43,44,station_0_7,0,19.69722389233647
43,45,,0,19.69722389233647
43,46,,0,19.69722389233647
43,47,station_0_20,0,19.69722389233647
43,48,station_3_2,0,19.69722389233647
43,49,station_3_11,0,19.69722389233647
44,0,station_3_6,0,19.69722389233647
44,1,,0,19.69722389233647
44,2,station_1_19,0,19.69722389233647
44,3,station_5_2,0,19.69722389233647
44,4,station_4_7,0,19.69722389233647
44,5,station_3_13,0,19.69722389233647
44,6,station_0_17,0,19.69722389233647
44,7,station_4_9,0,19.69722389233647
44,8,station_4_0,0,19.69722389233647
44,9,station_1_12,0,19.69722389233647
44,10,station_2_17,0,19.69722389233647
44,11,station_0_5,0,19.69722389233647
44,12,station_3_1,0,19.69722389233647
44,13,station_1_9,0,19.69722389233647
44,14,station_2_21,0,19.69722389233647
44,15,station_0_1,0,19.69722389233647
44,16,,0,19.69722389233647
44,17,station_5_15,0,19.69722389233647
44,18,,0,19.69722389233647
44,19,,0,19.69722389233647
44,20,station_0_6,0,19.69722389233647
44,21,station_5_8,0,19.69722389233647
44,22,station_1_20,0,19.69722389233647
44,23,station_1_18,0,19.69722389233647
44,24,station_4_3,0,19.69722389233647
44,25,station_5_12,0,19.69722389233647
44,26,station_0_19,0,19.69722389233647
44,27,station_3_3,0,19.69722389233647
44,28,station_0_3,0,19.69722389233647
44,29,station_1_10,0,19.69722389233647
44,30,station_5_17,0,19.69722389233647
44,31,station_5_19,0,19.69722389233647
44,32,station_5_5,0,19.69722389233647
44,33,station_3_9,0,19.69722389233647
44,34,,0,19.69722389233647
44,35,,0,19.69722389233647
44,36,station_5_1,1,19.69722389233647
44,37,,0,19.69722389233647
44,38,station_2_19,0,19.69722389233647
44,39,,0,19.69722389233647
44,40,,0,19.69722389233647
44,41,station_3_14,0,19.69722389233647
44,42,station_5_18,0,19.69722389233647
44,43,station_2_11,0,19.69722389233647
44,44,station_0_7,0,19.69722389233647
44,45,,0,19.69722389233647
44,46,,0,19.69722389233647
44,47,station_0_20,0,19.69722389233647
44,48,station_3_2,0,19.69722389233647
44,49,station_3_11,0,19.69722389233647
45,0,station_3_6,0,19.69722389233647
45,1,,0,19.69722389233647
45,2,station_1_19,0,19.69722389233647
45,3,station_5_2,0,19.69722389233647
45,4,station_4_7,0,19.69722389233647
45,5,station_3_13,0,19.69722389233647
45,6,station_0_17,0,19.69722389233647
45,7,station_4_9,0,19.69722389233647
45,8,station_4_0,0,19.69722389233647
45,9,station_1_12,0,19.69722389233647
45,10,station_2_17,0,19.69722389233647
45,11,station_0_5,0,19.69722389233647
45,12,station_3_1,0,19.69722389233647
45,13,station_1_9,0,19.69722389233647
45,14,station_2_21,0,19.69722389233647
45,15,station_0_1,0,19.69722389233647
45,16,,0,19.69722389233647
45,17,station_5_15,0,19.69722389233647
45,18,,0,19.69722389233647
45,19,,0,19.69722389233647
